Entity_0,Entity_1,Entity_2,Entity_3,Entity_4,Entity_5,Entity_6,Year,Sex_0,Sex_1,Age,Remaining Life Expectancy,Gov expenditure on education (%),Internet usage (% of population),Access to electricity (% of population),Access to Sanitation (% of population),Smoking Adults (% of population),GDP ($),Meat consumptionm in kg per year per capita,ObesityRate (BMI > 30),Healthcare spending (% of GDP),"air pollution, annual exposure (micrograms per cubic meter)",Electoral democracy index
1,1,0,0,0,1,0,2009,0,1,45,36.0087,6.52848,34.07,99.5,65.32,29.52,110857175000.0,24.872803,22.0,3.1206737,35.147882,0.19
1,1,0,0,0,1,0,2010,0,1,45,36.2039,5.96307,36.8,99.5,66.71,29.0,114150880000.0,26.0822,22.7,3.2805345,35.54549,0.193
1,1,0,0,0,1,0,2011,0,1,45,36.2844,5.956965,39.1,99.5,68.1,28.52,111814640000.0,24.26376,23.4,3.6285307,33.86835,0.328
1,1,0,0,0,1,0,2012,0,1,45,36.228,5.95086,41.4416,99.5,69.51,28.04,116529500000.0,27.732964,24.1,3.7633195,32.815807,0.769
1,1,0,0,0,1,0,2013,0,1,45,36.3441,6.040723333333333,43.8,99.7,70.93,27.56,119361085000.0,28.7194,24.9,4.0516596,35.654144,0.763
1,1,0,0,0,1,0,2014,0,1,45,36.282,6.130586666666666,46.16,99.8,72.36,27.08,123049730000.0,27.519676,25.7,3.9573853,34.69206,0.745
1,1,0,0,0,1,0,2015,0,1,45,36.3469,6.22045,46.499996,99.9,73.81,26.6,124240230000.0,27.39433,26.4,3.5752642,36.30425,0.723
1,1,0,0,0,1,0,2016,0,1,45,36.503,6.22045,49.599995,100.0,75.26,26.066666666666663,125629260000.0,27.317652,27.3,3.6144066,38.45049,0.727
1,1,0,0,0,1,0,2017,0,1,45,36.552,6.22045,55.500156,100.0,76.74,25.53333333333333,128448815000.0,27.538456,27.3,3.8392947,37.655994,0.734
1,1,0,0,0,1,0,2018,0,1,45,36.7355,6.22045,64.19081,99.8,78.22,25.0,131776110000.0,27.572542,27.3,3.833209,37.655994,0.733
1,1,0,0,0,1,0,2019,0,1,45,36.7688,6.22045,66.7,100.0,79.72,25.0,133757270000.0,26.583939,27.3,3.9762251,37.655994,0.722
1,1,0,0,0,1,0,2020,0,1,45,36.6515,6.22045,71.9,100.0,80.96,24.6,122225880000.0,26.529827,27.3,3.9762251,37.655994,0.709
1,1,0,0,0,1,1,2000,0,1,45,34.3515,0.66411156,3.7616851,100.0,43.24,32.9,976023060000.0,21.72687,20.5,2.8368306,42.692524,0.606
1,1,0,0,0,1,1,2001,0,1,45,34.4633,0.99616734,5.1894813,100.0,43.22,32.76,919901700000.0,19.917963,21.1,3.2871456,42.3944222,0.605
1,1,0,0,0,1,1,2002,0,1,45,34.5686,1.32822312,11.38,100.0,43.69,32.62,979214400000.0,20.505156,21.8,3.5422974,42.0963204,0.651
1,1,0,0,0,1,1,2003,0,1,45,34.6747,1.6602789000000002,12.33,100.0,44.14,32.480000000000004,1035648500000.0,21.930908,22.4,3.5705228,41.7982186,0.665
1,1,0,0,0,1,1,2004,0,1,45,34.7889,1.99233468,14.58,99.99799,45.83,32.34,1137100000000.0,22.878593,23.1,3.520443,41.5001168,0.677
1,1,0,0,0,1,1,2005,0,1,45,34.9075,2.32439046,15.46,99.98703,47.54,32.2,1239351600000.0,22.510431,23.8,3.3154197,41.202015,0.664
1,1,0,0,0,1,1,2006,0,1,45,34.9957,2.65644624,18.24,99.960724,49.27,32.1,1325461500000.0,22.312883,24.5,3.543041,41.725857600000005,0.664
1,1,0,0,0,1,1,2007,0,1,45,35.1494,2.9885020200000003,28.63,99.92317,50.75,32.0,1392311300000.0,25.355423,25.2,3.6026225,42.2497002,0.632
1,1,0,0,0,1,1,2008,0,1,45,35.2505,3.3205578,34.37,99.88086,52.29,31.9,1403659000000.0,24.033224,25.9,3.792845,42.7735428,0.564
1,1,0,0,0,1,1,2009,0,1,45,35.4086,3.7650497,36.4,99.850876,53.88,31.8,1335958300000.0,25.201677,26.7,4.422915,43.2973854,0.551
1,1,0,0,0,1,1,2010,0,1,45,35.5118,3.7870135,39.82,100.0,55.52,31.7,1448540900000.0,31.719181,27.4,3.9159365,43.821228,0.531
1,1,0,0,0,1,1,2011,0,1,45,35.3536,4.22152,43.065712,100.0,57.21,31.58,1610779100000.0,33.62538,28.2,3.6818266,40.54511,0.528
1,1,0,0,0,1,1,2012,0,1,45,35.8919,4.38722,45.13,100.0,58.96,31.46,1687911100000.0,34.401318,29.0,3.5187309,41.920918,0.519
1,1,0,0,0,1,1,2013,0,1,45,36.3189,4.34481,46.25,100.0,60.76,31.34,1831144100000.0,34.533844,29.8,3.4247048,42.062584,0.471
1,1,0,0,0,1,1,2014,0,1,45,36.4411,4.41258,51.04,100.0,62.62,31.22,1921597400000.0,35.58313,30.6,3.3565748,42.59577,0.423
1,1,0,0,0,1,1,2015,0,1,45,36.5177,4.3222,53.74498,100.0,64.53,31.1,2038516800000.0,36.885258,31.4,3.216669,45.401554,0.378
1,1,0,0,0,1,1,2016,0,1,45,36.5475,4.62774,58.347733,100.0,66.49,31.03333333333333,2106258500000.0,36.919,32.2,3.3610125,44.482758,0.302
1,1,0,0,0,1,1,2017,0,1,45,36.849,4.32369,64.684616,100.0,68.51,30.966666666666665,2264269800000.0,39.495842,32.2,3.2481048,44.311527,0.285
1,1,0,0,0,1,1,2018,0,1,45,37.1507,4.30004,71.04276,100.0,70.58,30.9,2331742600000.0,39.246315,32.2,3.1913538,44.311527,0.292
1,1,0,0,0,1,1,2019,0,1,45,37.341,4.45403,73.9767,100.0,72.7,30.9,2350014300000.0,35.10809,32.2,3.3848588,44.311527,0.288
1,1,0,0,0,1,1,2020,0,1,45,35.4067,4.00861,77.66956,100.0,74.88,30.7,2395605300000.0,37.35018,32.2,3.3848588,44.311527,0.288
1,1,0,0,1,0,0,2000,0,1,45,23.6281,2.46167,0.16371407,7.3511305,14.13,24.7,29822484000.0,11.086589,1.9,1.2568009,46.028908,0.313
1,1,0,0,1,0,0,2001,0,1,45,23.5854,3.084345,0.23794508,8.6,14.3,23.52,31368380000.0,11.397499,2.0,1.3374513,46.0123598,0.283
1,1,0,0,1,0,0,2002,0,1,45,23.5582,3.70702,0.3840935,7.8,14.48,22.34,34107683000.0,11.983803,2.1,1.4525518,45.9958116,0.273
1,1,0,0,1,0,0,2003,0,1,45,23.3977,4.329695,0.46484983,10.563554,14.65,21.16,36315560000.0,12.494992,2.2,1.4603082,45.9792634,0.268
1,1,0,0,1,0,0,2004,0,1,45,23.56,4.95237,0.7199707,11.625457,14.82,19.98,38787645000.0,12.622255,2.3,1.3604083,45.962715200000005,0.277
1,1,0,0,1,0,0,2005,0,1,45,24.0202,4.414875,1.7422055,8.9,15.0,18.8,41243900000.0,12.950956,2.4,0.9980061,45.946167,0.31
1,1,0,0,1,0,0,2006,0,1,45,24.5873,3.877380000000001,2.5293632,9.0,15.16,17.900000000000002,45691950000.0,12.742183,2.5,0.94446313,45.7086732,0.332
1,1,0,0,1,0,0,2007,0,1,45,24.7402,3.339885,3.6719654,14.817822,15.33,17.0,49535750000.0,13.254107,2.6,0.91254807,45.4711794,0.334
1,1,0,0,1,0,0,2008,0,1,45,24.8697,2.8023900000000004,3.88,15.892814,15.51,16.1,53849700000.0,12.822064,2.8,0.89280677,45.2336856,0.333
1,1,0,0,1,0,0,2009,0,1,45,25.0731,2.2648950000000005,4.1,10.0,15.68,15.2,57512292000.0,13.014812,2.9,0.81078357,44.996191800000005,0.334
1,1,0,0,1,0,0,2010,0,1,45,25.1475,1.7274,4.3,12.1,15.85,14.3,60754612000.0,12.132278,3.0,1.0637172,44.758698,0.332
1,1,0,0,1,0,0,2011,0,1,45,25.4072,2.29891,4.6,14.6,16.02,13.62,66460475000.0,11.57266,3.2,0.9086334,47.06117,0.332
1,1,0,0,1,0,0,2012,0,1,45,25.7077,1.79747,4.8,20.319271,16.19,12.94,69010870000.0,11.242947,3.4,0.92485046,49.626728,0.332
1,1,0,0,1,0,0,2013,0,1,45,26.0317,1.87114,5.1,13.9,16.36,12.260000000000002,71486230000.0,11.38441,3.5,0.97432137,47.721157,0.325
1,1,0,0,1,0,0,2014,0,1,45,26.0533,1.91472,5.4,20.4,16.52,11.58,75136530000.0,11.9564,3.7,0.95077145,46.93057,0.32
1,1,0,0,1,0,0,2015,0,1,45,26.2745,2.32152,5.7,18.5,16.69,10.9,79034510000.0,12.137395,3.9,0.7747089,48.94936,0.318
1,1,0,0,1,0,0,2016,0,1,45,26.602,2.13789,6.0,26.7,16.85,10.233333333333334,82813150000.0,11.358016,4.1,0.77894604,51.944107,0.303
1,1,0,0,1,0,0,2017,0,1,45,26.6678,2.25364,8.1,32.521152,17.01,9.566666666666666,85406360000.0,10.484854,4.1,0.63893265,50.49432,0.308
1,1,0,0,1,0,0,2018,0,1,45,27.0003,2.13052,10.9,41.92,17.17,8.9,90790310000.0,10.04531,4.1,0.6762131,50.49432,0.3
1,1,0,0,1,0,0,2019,0,1,45,27.0871,2.3082807,14.7,41.3,17.33,8.9,96636070000.0,9.544708,4.1,0.5782495,50.49432,0.297
1,1,0,0,1,0,0,2020,0,1,45,26.7881,2.5722218,6.1,42.074417,17.49,8.4,99488100000.0,9.239962,4.1,0.5782495,50.49432,0.306
1,1,0,0,1,0,1,2000,0,1,45,31.386,4.02293,0.7161838,100.0,42.33,37.7,368667000000.0,31.293066,20.4,2.5113254,24.157913,0.386
1,1,0,0,1,0,1,2001,0,1,45,31.5792,4.52568,1.2387595,100.0,42.43,37.02,401109700000.0,28.32026,20.6,2.8000817,24.1107714,0.382
1,1,0,0,1,0,1,2002,0,1,45,31.5633,5.24007,1.8738852,100.0,42.9,36.34,422527570000.0,32.451115,20.9,3.070876,24.0636298,0.388
1,1,0,0,1,0,1,2003,0,1,45,31.3713,5.40019,3.1481276,100.0,43.35,35.66,462737870000.0,34.33461,21.1,3.649219,24.0164882,0.396
1,1,0,0,1,0,1,2004,0,1,45,31.6315,5.12376,3.4894779,100.0,43.83,34.98,517319430000.0,38.894135,21.4,3.4048102,23.9693466,0.38
1,1,0,0,1,0,1,2005,0,1,45,31.4772,5.8482,3.7497644,99.88556,44.31,34.3,533207480000.0,38.100563,21.7,3.7263784,23.922205,0.456
1,1,0,0,1,0,1,2006,0,1,45,31.7257,5.97946,4.5061245,100.0,44.78,33.66,573578900000.0,41.788254,22.0,3.8774223,23.8422954,0.573
1,1,0,0,1,0,1,2007,0,1,45,31.8523,5.90244,6.55,99.8,45.26,33.02,620703250000.0,45.179195,22.3,3.5619066,23.7623858,0.604
1,1,0,0,1,0,1,2008,0,1,45,31.9817,6.15242,11.0,100.0,45.73,32.38,634628700000.0,51.501247,22.6,3.1920693,23.6824762,0.611
1,1,0,0,1,0,1,2009,0,1,45,32.4038,7.05075,17.9,100.0,48.55,31.74,538568300000.0,48.835495,23.0,3.8480592,23.6025666,0.608
1,1,0,0,1,0,1,2010,0,1,45,32.4614,6.49423,23.3,100.0,51.36,31.1,560606540000.0,49.99899,23.3,3.6864915,23.522657,0.491
1,1,0,0,1,0,1,2011,0,1,45,33.0287,5.93771,28.708263,100.0,54.16,30.56,591133150000.0,49.88357,23.7,3.4237142,23.971104,0.482
1,1,0,0,1,0,1,2012,0,1,45,33.1795,6.4427,35.27,99.86749,56.94,30.02,592033500000.0,54.75755,24.2,3.7404559,22.328793,0.481
1,1,0,0,1,0,1,2013,0,1,45,33.2861,6.4199,40.95413,100.0,59.67,29.48,592302500000.0,55.025574,24.6,3.339019,21.5324,0.458
1,1,0,0,1,0,1,2014,0,1,45,34.4312,5.87494,46.235977,100.0,62.34,28.94,532604980000.0,50.21984,25.1,3.4506981,20.486895,0.408
1,1,0,0,1,0,1,2015,0,1,45,34.9587,5.7425685,48.884644,100.0,64.74,28.4,480553570000.0,48.19502,25.6,3.6810563,21.246454,0.406
1,1,0,0,1,0,1,2016,0,1,45,35.6032,5.00978,53.00097,100.0,67.15,27.666666666666664,492283800000.0,48.17119,26.1,3.6390233,20.618187,0.413
1,1,0,0,1,0,1,2017,0,1,45,36.0357,5.41708,58.88948,100.0,69.57,26.933333333333334,503901550000.0,48.306213,26.1,3.5086842,20.309776,0.41
1,1,0,0,1,0,1,2018,0,1,45,35.8336,5.31992,62.553154,100.0,71.99,26.2,521479450000.0,49.1667,26.1,3.4908407,20.309776,0.408
1,1,0,0,1,0,1,2019,0,1,45,35.9311,5.4413,70.12485,100.0,71.98,26.2,538164200000.0,52.07261,26.1,3.1794965,20.309776,0.499
1,1,0,0,1,0,1,2020,0,1,45,34.1721,5.38232,75.03791,100.0,71.96,25.8,517967970000.0,49.291744,26.1,3.1794965,20.309776,0.53
1,1,0,0,1,1,0,2000,0,1,45,36.549,4.01475,26.821754,100.0,97.74,37.9,2301570600000.0,77.48812,19.8,5.520055,12.618229,0.857
1,1,0,0,1,1,0,2001,0,1,45,36.7561,4.09869,33.481094,100.0,97.74,36.34,2351225000000.0,78.89359,20.3,5.7884984,12.6021626,0.865
1,1,0,0,1,1,0,2002,0,1,45,36.8004,4.6152,56.48,100.0,97.76,34.78,2392860000000.0,79.63754,20.9,6.151152,12.5860962,0.864
1,1,0,0,1,1,0,2003,0,1,45,36.82,4.80098,64.82,100.0,97.77,33.22,2467590300000.0,83.30812,21.5,6.372861,12.5700298,0.864
1,1,0,0,1,1,0,2004,0,1,45,37.3324,4.73051,65.61,100.0,97.79,31.66,2525454400000.0,85.2531,22.1,6.7264466,12.5539634,0.864
1,1,0,0,1,1,0,2005,0,1,45,37.4344,4.92685,70.0,100.0,97.8,30.1,2592842200000.0,83.70675,22.7,6.861744,12.537897,0.867
1,1,0,0,1,1,0,2006,0,1,45,37.7426,4.97331,68.82,100.0,97.82,28.9,2648858000000.0,85.77512,23.2,7.063415,12.4901393,0.87
1,1,0,0,1,1,0,2007,0,1,45,37.8498,4.92178,75.09,100.0,97.85,27.700000000000003,2716760500000.0,85.05818,23.8,7.062434,12.4423816,0.87
1,1,0,0,1,1,0,2008,0,1,45,37.917,4.90607,78.39,100.0,97.87,26.5,2712567300000.0,81.26675,24.4,7.387098,12.3946239,0.87
1,1,0,0,1,1,0,2009,0,1,45,38.414,5.05902,83.56,100.0,97.9,25.3,2590217300000.0,80.39016,25.0,8.175518,12.3468662,0.87
1,1,0,0,1,1,0,2010,0,1,45,38.5304,5.68737,85.0,100.0,97.92,24.1,2653161500000.0,76.3287,25.7,8.079295,12.2991085,0.87
1,1,0,0,1,1,0,2011,0,1,45,38.8488,5.55896,85.38,100.0,97.95,23.14,2681487000000.0,77.25271,26.3,8.065306,12.847999,0.871
1,1,0,0,1,1,0,2012,0,1,45,38.7448,5.627909,87.479996,100.0,97.97,22.18,2720327000000.0,77.107346,26.9,8.052424,11.814495,0.872
1,1,0,0,1,1,0,2013,0,1,45,38.8486,5.52683,89.8441,100.0,97.99,21.22,2769833400000.0,75.79194,27.5,7.970097,11.618901,0.867
1,1,0,0,1,1,0,2014,0,1,45,39.1026,5.59841,91.61,100.0,98.01,20.26,2858459900000.0,75.71164,28.2,7.9615602,10.80056,0.867
1,1,0,0,1,1,0,2015,0,1,45,38.8094,5.55359,92.0003,100.0,98.02,19.3,2926865800000.0,79.658806,28.9,7.9213724,10.754873,0.86
1,1,0,0,1,1,0,2016,0,1,45,38.9885,5.41511,94.7758,100.0,98.04,18.23333333333333,2990238300000.0,82.05558,29.5,7.9268346,10.504667,0.858
1,1,0,0,1,1,0,2017,0,1,45,39.0696,5.43125,90.42455,100.0,98.05,17.166666666666668,3063307000000.0,80.66047,29.5,7.8130374,10.472691,0.871
1,1,0,0,1,1,0,2018,0,1,45,39.0456,5.19807,90.69201,100.0,98.06,16.1,3115537000000.0,81.62191,29.5,7.861871,10.472691,0.876
1,1,0,0,1,1,0,2019,0,1,45,39.5442,5.24871,92.51663,100.0,98.08,16.1,3165520000000.0,79.838486,29.5,8.069204,10.472691,0.86
1,1,0,0,1,1,0,2020,0,1,45,38.5505,5.4977,94.8182,100.0,98.09,15.4,2816335700000.0,80.08507,29.5,8.069204,10.472691,0.877
1,1,0,0,1,1,1,2000,0,1,45,36.2933,6.0856495,43.079163,100.0,96.5,33.8,14157707000000.0,122.62597,26.1,5.542262,9.525138,0.868
1,1,0,0,1,1,1,2001,0,1,45,36.3884,6.298923,49.080833,100.0,96.56,33.16,14292820000000.0,121.652626,26.9,5.968403,9.5420752,0.824
1,1,0,0,1,1,1,2002,0,1,45,36.4629,6.3599553,58.785404,100.0,96.62,32.52,14535218000000.0,125.218155,27.7,6.3218236,9.5590124,0.827
1,1,0,0,1,1,1,2003,0,1,45,36.5824,6.3286076,61.697117,100.0,96.68,31.88,14941653000000.0,123.920235,28.4,6.522118,9.5759496,0.862
1,1,0,0,1,1,1,2004,0,1,45,36.9269,6.2537637,64.758255,100.0,96.74,31.24,15517288000000.0,126.41849,29.2,6.610164,9.5928868,0.862
1,1,0,0,1,1,1,2005,0,1,45,36.9437,6.1709833,67.968056,100.0,96.8,30.6,16057789000000.0,125.8586,29.9,6.629409,9.609824,0.857
1,1,0,0,1,1,1,2006,0,1,45,37.2158,6.164029,68.93119,100.0,96.87,30.08,16504647000000.0,126.028305,30.6,6.80891,9.5595866,0.863
1,1,0,0,1,1,1,2007,0,1,45,37.4396,6.2433186,75.0,100.0,96.93,29.56,16836474000000.0,125.90252,31.3,6.923355,9.5093492,0.898
1,1,0,0,1,1,1,2008,0,1,45,37.426,6.436086,74.0,100.0,96.99,29.04,16857046000000.0,122.99588,32.0,7.2517276,9.4591118,0.9
1,1,0,0,1,1,1,2009,0,1,45,37.7598,6.7386985,71.0,100.0,97.05,28.52,16418782000000.0,119.07704,32.7,7.875232,9.4088744,0.908
1,1,0,0,1,1,1,2010,0,1,45,37.8675,6.694554,71.69,100.0,97.11,28.0,16863543000000.0,119.21629,33.4,7.944765,9.358637,0.905
1,1,0,0,1,1,1,2011,0,1,45,37.8893,6.4976835,69.72946,100.0,97.14,27.46,17124910000000.0,116.663574,34.0,7.927893,9.740641,0.898
1,1,0,0,1,1,1,2012,0,1,45,38.0021,6.253886,74.7,100.0,97.17,26.92,17515476000000.0,115.20976,34.7,7.9004993,9.003163,0.898
1,1,0,0,1,1,1,2013,0,1,45,38.0182,6.229258,71.4,100.0,97.21,26.38,17838090000000.0,115.36361,35.4,7.9461904,8.734777,0.903
1,1,0,0,1,1,1,2014,0,1,45,38.121,6.1292057,73.0,100.0,97.24,25.84,18246185000000.0,114.77945,36.0,8.238881,8.22072,0.9
1,1,0,0,1,1,1,2015,0,1,45,38.0573,4.94678,74.5542,100.0,97.22,25.3,18739995000000.0,116.41681,36.7,8.452505,8.06392,0.901
1,1,0,0,1,1,1,2016,0,1,45,38.2019,4.80666,85.54442,100.0,97.19,24.666666666666668,19052480000000.0,118.1953,37.3,8.557327,7.406464,0.884
1,1,0,0,1,1,1,2017,0,1,45,38.2055,5.12288,87.27489,100.0,97.16,24.03333333333333,19479620000000.0,119.27329,37.3,8.51219,7.4094415,0.82
1,1,0,0,1,1,1,2018,0,1,45,38.3579,4.92889,88.4989,100.0,97.14,23.4,20053370000000.0,123.62364,37.3,8.4723425,7.4094415,0.813
1,1,0,0,1,1,1,2019,0,1,45,38.5425,4.98728,89.43028,100.0,97.11,23.4,20513483000000.0,126.3031,37.3,8.524923,7.4094415,0.8
1,1,0,0,1,1,1,2020,0,1,45,37.2749,5.43544,90.9,100.0,97.09,23.0,19945709000000.0,126.738754,37.3,8.524923,7.4094415,0.805
1,1,0,1,0,0,0,2000,0,1,45,29.9111,5.60388175,0.4843473,99.59327,74.17,24.9,73152580000.0,20.92861,8.4,2.1265602,31.936346,0.157
1,1,0,1,0,0,0,2001,0,1,45,30.0112,5.60388175,0.597568,99.630104,74.17,24.46,76198530000.0,20.269316,8.6,2.1556273,31.8551356,0.156
1,1,0,1,0,0,0,2002,0,1,45,30.2109,5.60388175,1.0819397,99.7,74.15,24.02,79226266000.0,20.521515,8.9,2.04912,31.7739252,0.157
1,1,0,1,0,0,0,2003,0,1,45,30.3901,5.60388175,1.9125952,99.683365,74.13,23.58,82579620000.0,22.362045,9.3,2.0088382,31.6927148,0.157
1,1,0,1,0,0,0,2004,0,1,45,30.5868,5.60388175,2.5937254,99.7045,74.1,23.14,88730980000.0,23.607147,9.6,1.9125297,31.6115044,0.157
1,1,0,1,0,0,0,2005,0,1,45,30.1346,5.60388175,3.34351,99.72508,74.07,22.7,94897790000.0,24.63913,9.9,1.9237188,31.530294,0.161
1,1,0,1,0,0,0,2006,0,1,45,30.1741,5.60388175,6.388322,99.4901,74.04,22.34,101969020000.0,25.845203,10.3,2.042911,31.639726000000003,0.161
1,1,0,1,0,0,0,2007,0,1,45,30.3631,5.60388175,7.490605,99.774536,74.01,21.98,111628550000.0,25.253384,10.7,1.9048333,31.749158,0.161
1,1,0,1,0,0,0,2008,0,1,45,30.5358,5.60388175,9.080114,99.80875,73.97,21.62,121707670000.0,26.304884,11.1,2.030342,31.858590000000003,0.163
1,1,0,1,0,0,0,2009,0,1,45,30.4625,5.60388175,11.9,99.852905,73.93,21.26,131506274000.0,27.385376,11.5,2.116272,31.968022,0.163
1,1,0,1,0,0,0,2010,0,1,45,30.5023,5.60388175,15.9,99.91289,73.89,20.9,141497020000.0,32.697365,11.9,2.2631528,32.077454,0.161
1,1,0,1,0,0,0,2011,0,1,45,30.7125,5.818761,18.6,99.96144,73.9,20.54,152144870000.0,33.46708,12.4,2.2242496,33.993835,0.162
1,1,0,1,0,0,0,2012,0,1,45,30.7839,6.026915,23.6,99.98982,73.96,20.18,162950870000.0,34.35693,12.9,2.4788587,31.662106,0.162
1,1,0,1,0,0,0,2013,0,1,45,30.9803,5.74191,26.8,99.99887,74.03,19.82,174840680000.0,34.89477,13.5,2.5467381,30.805193,0.167
1,1,0,1,0,0,0,2014,0,1,45,31.1101,5.71323,35.5,100.0,74.09,19.46,186858950000.0,35.895763,14.1,2.439398,28.900036,0.168
1,1,0,1,0,0,0,2015,0,1,45,31.1711,5.4945335,42.8,100.0,74.16,19.1,200347860000.0,36.347183,14.7,2.4828353,30.394331,0.166
1,1,0,1,0,0,0,2016,0,1,45,31.2284,5.4152374,46.791286,100.0,74.22,18.666666666666668,212232800000.0,36.696487,15.3,2.1649842,27.814346,0.17
1,1,0,1,0,0,0,2017,0,1,45,31.3721,5.0333195,48.699997,100.0,74.29,18.23333333333333,221561010000.0,36.786484,15.3,2.1067693,28.455902,0.191
1,1,0,1,0,0,0,2018,0,1,45,31.3295,4.835893,55.2,100.0,74.35,17.8,233425600000.0,37.62061,15.3,2.0240152,28.455902,0.189
1,1,0,1,0,0,0,2019,0,1,45,31.3089,6.2953467,70.4,100.0,74.41,17.8,246753350000.0,38.82562,15.3,2.336167,28.455902,0.204
1,1,0,1,0,0,0,2020,0,1,45,30.1137,4.9480367,71.1,100.0,74.46,17.6,251407710000.0,40.889797,15.3,2.336167,28.455902,0.211
1,1,0,1,0,0,1,2000,0,1,45,35.9092,3.540123,0.25424826,87.828415,31.72,29.8,291582800000.0,24.16366,0.6,1.3328078,36.238846,0.153
1,1,0,1,0,0,1,2001,0,1,45,36.003,3.540123,1.2656512,88.607475,33.07,29.5,309640200000.0,25.905806,0.6,1.1951181,36.5409948,0.153
1,1,0,1,0,0,1,2002,0,1,45,36.1022,3.540123,1.8549992,89.1,33.58,29.2,329212000000.0,28.44672,0.7,1.3129526,36.8431436,0.15
1,1,0,1,0,0,1,2003,0,1,45,36.2364,3.540123,3.7802808,90.145195,34.07,28.9,351924550000.0,30.343359,0.7,1.2067801,37.1452924,0.148
1,1,0,1,0,0,1,2004,0,1,45,36.3653,3.540123,7.6424084,90.90855,34.56,28.6,378447040000.0,32.43921,0.8,1.3546274,37.4474412,0.149
1,1,0,1,0,0,1,2005,0,1,45,36.3902,3.540123,12.739929,96.1,35.12,28.3,407009360000.0,35.69892,0.8,1.4741797,37.74959,0.149
1,1,0,1,0,0,1,2006,0,1,45,36.4254,3.540123,17.254562,96.0,35.67,28.04,435410300000.0,38.9356,0.9,1.5299416,38.072752,0.149
1,1,0,1,0,0,1,2007,0,1,45,36.5267,3.540123,20.755445,93.20527,36.22,27.78,466452900000.0,43.12217,1.0,1.5193738,38.395914,0.15
1,1,0,1,0,0,1,2008,0,1,45,36.5283,4.88674,23.92,93.98171,36.77,27.52,492862400000.0,47.044014,1.1,1.5274953,38.719076,0.15
1,1,0,1,0,0,1,2009,0,1,45,36.5333,4.8165,26.55,96.1,37.3,27.26,519466600000.0,51.349674,1.2,1.5112253,39.042238,0.149
1,1,0,1,0,0,1,2010,0,1,45,36.5117,4.04594,30.65,97.43,37.84,27.0,552833200000.0,52.180386,1.3,1.8617373,39.3654,0.149
1,1,0,1,0,0,1,2011,0,1,45,36.6277,3.78023,35.07,99.0,38.36,26.8,588287400000.0,57.01482,1.4,1.7848693,38.486977,0.15
1,1,0,1,0,0,1,2012,0,1,45,36.6195,4.40817,36.8,97.89,38.88,26.6,620669900000.0,53.960846,1.5,2.0963736,37.22745,0.149
1,1,0,1,0,0,1,2013,0,1,45,36.6597,4.52834,38.5,98.55496,39.39,26.4,655138800000.0,55.235348,1.6,2.391137,36.835907,0.149
1,1,0,1,0,0,1,2014,0,1,45,36.7445,3.540123,41.0,99.2,39.9,26.2,697213450000.0,51.991253,1.8,1.9354172,34.896015,0.149
1,1,0,1,0,0,1,2015,0,1,45,36.7897,3.4166043,45.0,99.821304,40.39,26.0,745928900000.0,50.383995,1.9,1.9087815,32.466442,0.15
1,1,0,1,0,0,1,2016,0,1,45,36.8703,3.46907,53.0,99.2,40.88,25.666666666666668,795831600000.0,50.919212,2.1,2.1432152,30.241312,0.153
1,1,0,1,0,0,1,2017,0,1,45,36.8315,3.4186566,58.14,100.0,41.37,25.33333333333333,851063800000.0,51.760754,2.1,2.1730044,29.626728,0.153
1,1,0,1,0,0,1,2018,0,1,45,36.8693,3.29537,69.84793,100.0,41.84,25.0,914595640000.0,54.22851,2.1,2.0957646,29.626728,0.151
1,1,0,1,0,0,1,2019,0,1,45,36.9599,3.0849984,68.66158,99.4,42.31,25.0,981903340000.0,55.020943,2.1,2.2992492,29.626728,0.149
1,1,0,1,0,0,1,2020,0,1,45,37.8741,3.216529,70.3,100.0,42.77,24.8,1010038900000.0,61.04265,2.1,2.2992492,29.626728,0.15
1,1,0,1,0,1,0,2000,0,1,45,19.8101,28.28776,0.40143353,33.65489,27.59,21.0,32552475000.0,14.115586,8.3,1.9987828,23.126373,0.284
1,1,0,1,0,1,0,2001,0,1,45,18.0349,25.61339,0.79984605,34.172844,27.53,20.42,33021104000.0,17.996555,8.5,1.9987828,23.1640466,0.269
1,1,0,1,0,1,0,2002,0,1,45,19.2646,22.93902,1.1,34.2,27.54,19.84,30084200000.0,16.095737,8.8,1.9987828,23.2017202,0.268
1,1,0,1,0,1,0,2003,0,1,45,18.8261,20.26465,1.8,35.18835,27.59,19.26,24971368000.0,17.032593,9.0,1.9987828,23.2393938,0.268
1,1,0,1,0,1,0,2004,0,1,45,19.3169,17.59028,2.1,35.6906,27.66,18.68,23521147000.0,18.265736,9.2,1.9987828,23.2770674,0.255
1,1,0,1,0,1,0,2005,0,1,45,19.5195,14.91591,2.4,36.192314,27.44,18.1,22177833000.0,18.674362,9.4,1.9987828,23.314741,0.254
1,1,0,1,0,1,0,2006,0,1,45,19.9604,12.24154,2.4,37.2,27.22,17.6,21410148000.0,18.914976,9.7,1.9987828,23.2980888,0.255
1,1,0,1,0,1,0,2007,0,1,45,20.2427,9.567170000000004,3.0,37.20401,27.0,17.1,20627966000.0,19.134714,9.9,1.9987828,23.281436600000003,0.255
